# BUSCO version is: 6.0.0 
# The lineage dataset is: drosophila_odb12 (Creation date: 2025-07-01, number of genomes: 32, number of BUSCOs: 9348)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
33828at7215	Complete	ptg000014l	1854898	1860757	+	2897.7	1703	https://www.orthodb.org/?query=33828at7215	uncharacterized protein LOC115768680
33829at7215	Complete	ptg000009l	20310039	20311338	+	906.5	412	https://www.orthodb.org/?query=33829at7215	Leucine-rich repeat
33830at7215	Complete	ptg000003l	20155285	20154730	-	289.4	168	https://www.orthodb.org/?query=33830at7215	uncharacterized protein LOC108032729
33831at7215	Complete	ptg000002l	8781490	8778625	-	1291.2	588	https://www.orthodb.org/?query=33831at7215	serine/threonine-protein kinase meng-po
33848at7215	Complete	ptg000010l	10588476	10589519	+	680.8	310	https://www.orthodb.org/?query=33848at7215	nitric oxide synthase-interacting protein homolog
33849at7215	Complete	ptg000003l	6848316	6847475	-	469.1	243	https://www.orthodb.org/?query=33849at7215	uncharacterized protein LOC117565622 isoform X1
33851at7215	Complete	ptg000001l	650244	653594	+	1815.0	1012	https://www.orthodb.org/?query=33851at7215	DNA repair protein Rev1
33858at7215	Complete	ptg000009l	23366106	23364591	-	848.7	427	https://www.orthodb.org/?query=33858at7215	Glutaminyl-tRNA synthetase, class Ib, non-specific RNA-binding domain 2
33860at7215	Complete	ptg000010l	15347593	15349002	+	778.2	385	https://www.orthodb.org/?query=33860at7215	touch insensitive larva B
33861at7215	Complete	ptg000001l	4329626	4331522	+	675.3	307	https://www.orthodb.org/?query=33861at7215	Gamma tubulin complex component, C-terminal
33865at7215	Complete	ptg000001l	15194048	15190228	-	2604.1	1187	https://www.orthodb.org/?query=33865at7215	probable DNA mismatch repair protein Msh6
33866at7215	Complete	ptg000009l	19674431	19672560	-	1125.9	522	https://www.orthodb.org/?query=33866at7215	DNA-directed RNA polymerase III subunit RPC3
33870at7215	Complete	ptg000009l	8172827	8171881	-	479.4	269	https://www.orthodb.org/?query=33870at7215	uncharacterized protein LOC111069450
33887at7215	Complete	ptg000003l	2857468	2856796	-	438.0	217	https://www.orthodb.org/?query=33887at7215	HemK methyltransferase 2
33911at7215	Complete	ptg000014l	5135203	5136819	+	787.6	365	https://www.orthodb.org/?query=33911at7215	UDP-N-acetylglucosamine transporter
33912at7215	Complete	ptg000010l	7275528	7271862	-	687.9	316	https://www.orthodb.org/?query=33912at7215	lipid storage droplet-2, isoform A
33927at7215	Complete	ptg000009l	4853828	4854885	+	727.0	308	https://www.orthodb.org/?query=33927at7215	uncharacterized protein LOC108147280
33938at7215	Complete	ptg000002l	5379095	5378701	-	233.4	113	https://www.orthodb.org/?query=33938at7215	dynein light chain roadblock-type 1
33952at7215	Complete	ptg000001l	3311367	3310095	-	440.2	198	https://www.orthodb.org/?query=33952at7215	uncharacterized protein, isoform B
33954at7215	Complete	ptg000010l	8838740	8846131	+	1143.5	566	https://www.orthodb.org/?query=33954at7215	probable G-protein coupled receptor Mth-like 1
33959at7215	Complete	ptg000002l	5048719	5049976	+	836.0	367	https://www.orthodb.org/?query=33959at7215	phosphate carrier protein, mitochondrial
33965at7215	Complete	ptg000002l	18319271	18318128	-	388.6	175	https://www.orthodb.org/?query=33965at7215	dynein light chain Tctex-type protein 2B
33968at7215	Complete	ptg000009l	2877275	2875798	-	960.9	430	https://www.orthodb.org/?query=33968at7215	elongation factor 1-gamma
33969at7215	Complete	ptg000002l	67812	68855	+	488.7	291	https://www.orthodb.org/?query=33969at7215	protein takeout
33979at7215	Complete	ptg000001l	17514607	17514769	+	132.4	54	https://www.orthodb.org/?query=33979at7215	uncharacterized protein LOC108004792
33981at7215	Complete	ptg000009l	1963921	1970355	+	1838.5	799	https://www.orthodb.org/?query=33981at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC108016486
33988at7215	Complete	ptg000003l	5871872	5869988	-	1213.8	551	https://www.orthodb.org/?query=33988at7215	beta-1,4-glucuronyltransferase 1
33994at7215	Complete	ptg000009l	15675568	15677317	+	1291.1	569	https://www.orthodb.org/?query=33994at7215	serine/threonine-protein kinase PAK 2
34002at7215	Complete	ptg000009l	11260324	11259787	-	371.9	176	https://www.orthodb.org/?query=34002at7215	homeobox protein MSX-1
34016at7215	Complete	ptg000003l	21289365	21282159	-	2109.7	1051	https://www.orthodb.org/?query=34016at7215	TATA element modulatory factor 1 DNA binding
34020at7215	Complete	ptg000002l	14569972	14570356	+	275.6	125	https://www.orthodb.org/?query=34020at7215	transmembrane protein 170A
34022at7215	Complete	ptg000002l	4899508	4851148	-	2286.2	1041	https://www.orthodb.org/?query=34022at7215	neural cell adhesion molecule 2 isoform X4
34027at7215	Complete	ptg000002l	17431716	17429830	-	918.4	455	https://www.orthodb.org/?query=34027at7215	Glucose-methanol-choline oxidoreductase, C-terminal
34029at7215	Complete	ptg000014l	4701116	4665803	-	5624.0	2549	https://www.orthodb.org/?query=34029at7215	neurogenic locus Notch protein
34032at7215	Complete	ptg000009l	13794046	13805639	+	839.3	389	https://www.orthodb.org/?query=34032at7215	retinol dehydrogenase 13
34049at7215	Complete	ptg000003l	3717549	3719334	+	1069.0	535	https://www.orthodb.org/?query=34049at7215	UDP-glucuronosyltransferase
34055at7215	Complete	ptg000003l	14418494	14482525	+	7355.8	3316	https://www.orthodb.org/?query=34055at7215	laminin subunit alpha-1
34056at7215	Complete	ptg000003l	2314460	2313568	-	460.0	264	https://www.orthodb.org/?query=34056at7215	uncharacterized protein LOC122611764 isoform X1
34061at7215	Complete	ptg000001l	21952938	21958532	+	3296.7	1499	https://www.orthodb.org/?query=34061at7215	uncharacterized protein, isoform A
34062at7215	Complete	ptg000003l	10529808	10531654	+	693.1	362	https://www.orthodb.org/?query=34062at7215	uncharacterized protein LOC6578211 isoform X1
34064at7215	Complete	ptg000002l	17375196	17377110	+	1095.5	486	https://www.orthodb.org/?query=34064at7215	leucine-rich repeat-containing protein 70
34075at7215	Complete	ptg000010l	8594381	8602186	+	5131.7	2525	https://www.orthodb.org/?query=34075at7215	serine/threonine-protein kinase ATR
34076at7215	Complete	ptg000006l	1566854	1565362	-	943.7	478	https://www.orthodb.org/?query=34076at7215	CCA tRNA nucleotidyltransferase 1, mitochondrial
34078at7215	Complete	ptg000009l	19784456	19785877	+	609.9	303	https://www.orthodb.org/?query=34078at7215	FAM172 family protein homolog CG10038
34103at7215	Complete	ptg000001l	5437514	5447591	+	1087.1	474	https://www.orthodb.org/?query=34103at7215	Immunoglobulin
34111at7215	Complete	ptg000003l	19752099	19752765	+	455.3	222	https://www.orthodb.org/?query=34111at7215	uncharacterized protein LOC108138708
34117at7215	Complete	ptg000003l	15589671	15591123	+	861.7	433	https://www.orthodb.org/?query=34117at7215	damage-control phosphatase ARMT1
34124at7215	Complete	ptg000009l	22334852	22337291	+	1647.3	749	https://www.orthodb.org/?query=34124at7215	BTB/POZ domain-containing protein KCTD3
34126at7215	Complete	ptg000010l	11774838	11776877	+	1247.3	607	https://www.orthodb.org/?query=34126at7215	vacuolar protein sorting-associated protein 33A
34136at7215	Complete	ptg000014l	5591027	5592556	+	595.3	272	https://www.orthodb.org/?query=34136at7215	alpha-tocopherol transfer protein-like
34137at7215	Complete	ptg000003l	13520447	13521222	+	470.8	216	https://www.orthodb.org/?query=34137at7215	Glutaredoxin
34141at7215	Complete	ptg000001l	6623952	6622723	-	689.0	367	https://www.orthodb.org/?query=34141at7215	innexin inx4
34176at7215	Complete	ptg000003l	7553374	7551358	-	1239.2	561	https://www.orthodb.org/?query=34176at7215	protein peste
34177at7215	Complete	ptg000003l	3560111	3558656	-	886.1	450	https://www.orthodb.org/?query=34177at7215	uncharacterized protein LOC108161808 isoform X1
34185at7215	Complete	ptg000009l	12266456	12265536	-	362.4	232	https://www.orthodb.org/?query=34185at7215	uncharacterized protein LOC108651960 isoform X1
34192at7215	Complete	ptg000003l	10862156	10854897	-	816.9	388	https://www.orthodb.org/?query=34192at7215	lipase 1
34194at7215	Complete	ptg000001l	3014161	3015808	+	1039.9	488	https://www.orthodb.org/?query=34194at7215	FMRFamide receptor
34198at7215	Complete	ptg000001l	7352873	7352315	-	343.1	155	https://www.orthodb.org/?query=34198at7215	uncharacterized protein LOC108037376
34220at7215	Complete	ptg000009l	7031734	7030981	-	412.8	236	https://www.orthodb.org/?query=34220at7215	uncharacterized protein LOC111598524
34226at7215	Complete	ptg000009l	19880653	19878436	-	1318.5	712	https://www.orthodb.org/?query=34226at7215	glycerophosphocholine phosphodiesterase GPCPD1
34245at7215	Complete	ptg000009l	5619790	5624623	+	2355.1	1160	https://www.orthodb.org/?query=34245at7215	Immunoglobulin-like domain
34248at7215	Complete	ptg000003l	10353577	10354542	+	573.5	252	https://www.orthodb.org/?query=34248at7215	Large ribosomal subunit protein uL30
34251at7215	Complete	ptg000001l	6642612	6652803	+	2179.4	964	https://www.orthodb.org/?query=34251at7215	glutamate receptor 1
34256at7215	Complete	ptg000001l	12173912	12173153	-	416.4	186	https://www.orthodb.org/?query=34256at7215	NADH dehydrogenase 
34258at7215	Complete	ptg000002l	3632387	3632826	+	210.9	92	https://www.orthodb.org/?query=34258at7215	mitochondrial import inner membrane translocase subunit Tim10
34286at7215	Complete	ptg000001l	17660613	17668294	+	2102.6	946	https://www.orthodb.org/?query=34286at7215	integral membrane protein GPR155
34306at7215	Complete	ptg000009l	14988681	14987690	-	539.6	274	https://www.orthodb.org/?query=34306at7215	chymotrypsin-2
34317at7215	Complete	ptg000009l	13899047	13897959	-	703.4	312	https://www.orthodb.org/?query=34317at7215	ribosome production factor 2 homolog
34319at7215	Complete	ptg000002l	1355445	1356235	+	365.7	202	https://www.orthodb.org/?query=34319at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC108090648
34322at7215	Complete	ptg000002l	5050324	5052998	+	1591.1	765	https://www.orthodb.org/?query=34322at7215	ATP-dependent RNA helicase DDX24
34337at7215	Complete	ptg000009l	9634095	9620726	-	4138.6	1784	https://www.orthodb.org/?query=34337at7215	neurexin-1
34340at7215	Complete	ptg000002l	3096219	3099355	+	1765.7	790	https://www.orthodb.org/?query=34340at7215	solute carrier organic anion transporter family member 74D
34345at7215	Complete	ptg000001l	14837648	14837108	-	335.4	153	https://www.orthodb.org/?query=34345at7215	Ribosomal protein eL8/eL30/eS12/Gadd45
34387at7215	Complete	ptg000002l	15350217	15352939	+	816.8	388	https://www.orthodb.org/?query=34387at7215	palmitoyltransferase ZDHHC15B isoform X1
34412at7215	Complete	ptg000001l	8355779	8357213	+	543.5	307	https://www.orthodb.org/?query=34412at7215	uncharacterized protein LOC128258456 isoform X1
34419at7215	Complete	ptg000002l	15627019	15617354	-	2532.0	1131	https://www.orthodb.org/?query=34419at7215	transient-receptor-potential-like protein
34434at7215	Complete	ptg000009l	10443143	10444176	+	337.9	156	https://www.orthodb.org/?query=34434at7215	archease
34445at7215	Complete	ptg000001l	11466814	11466112	-	381.0	215	https://www.orthodb.org/?query=34445at7215	androgen-induced gene 1 protein
34451at7215	Complete	ptg000009l	6624093	6621997	-	1309.1	624	https://www.orthodb.org/?query=34451at7215	vacuolar protein sorting-associated protein 33B
34454at7215	Complete	ptg000002l	4139099	4131061	-	4623.3	2374	https://www.orthodb.org/?query=34454at7215	maternal protein tudor
34467at7215	Complete	ptg000001l	2344332	2349759	+	999.6	467	https://www.orthodb.org/?query=34467at7215	Large ribosomal subunit protein uL11, C-terminal
34470at7215	Complete	ptg000010l	12601634	12602452	+	521.8	239	https://www.orthodb.org/?query=34470at7215	K Homology domain
34474at7215	Complete	ptg000009l	16151185	16145160	-	4275.0	1930	https://www.orthodb.org/?query=34474at7215	TATA-binding protein-associated factor 172
34486at7215	Complete	ptg000002l	6618577	6620867	+	1218.9	559	https://www.orthodb.org/?query=34486at7215	sodium-dependent nutrient amino acid transporter 1
34495at7215	Complete	ptg000009l	22394574	22393366	-	537.8	296	https://www.orthodb.org/?query=34495at7215	pinin
34498at7215	Complete	ptg000001l	12867579	12861258	-	1123.2	532	https://www.orthodb.org/?query=34498at7215	facilitated trehalose transporter Tret1-2 homolog
34516at7215	Complete	ptg000009l	11606132	11607361	+	569.4	282	https://www.orthodb.org/?query=34516at7215	mitochondrial dicarboxylate carrier
34517at7215	Complete	ptg000002l	5065182	5064387	-	352.6	152	https://www.orthodb.org/?query=34517at7215	ribosomal protein S18
34529at7215	Complete	ptg000002l	2660920	2661543	+	332.0	155	https://www.orthodb.org/?query=34529at7215	uncharacterized protein, isoform A
34531at7215	Complete	ptg000002l	12685099	12693323	+	1550.1	702	https://www.orthodb.org/?query=34531at7215	glutaminase liver isoform, mitochondrial isoform X1
34536at7215	Complete	ptg000001l	9402894	9397441	-	516.8	191	https://www.orthodb.org/?query=34536at7215	heat shock gene 67Bc
34538at7215	Complete	ptg000009l	13910457	13908280	-	1546.2	697	https://www.orthodb.org/?query=34538at7215	hexosaminidase D
34539at7215	Complete	ptg000014l	1902586	1905856	+	1109.3	533	https://www.orthodb.org/?query=34539at7215	serine hydroxymethyltransferase
34557at7215	Complete	ptg000002l	19183736	19187581	+	1887.5	852	https://www.orthodb.org/?query=34557at7215	tetratricopeptide repeat protein 7B
34566at7215	Complete	ptg000009l	2950769	2951735	+	643.9	318	https://www.orthodb.org/?query=34566at7215	UDP-xylose and UDP-N-acetylglucosamine transporter
34577at7215	Complete	ptg000002l	4180640	4179990	-	350.3	173	https://www.orthodb.org/?query=34577at7215	EF-hand calcium-binding domain-containing protein 2
34595at7215	Complete	ptg000001l	11822013	11809527	-	4210.1	1875	https://www.orthodb.org/?query=34595at7215	phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha
34602at7215	Complete	ptg000003l	8537338	8540611	+	1109.4	504	https://www.orthodb.org/?query=34602at7215	proton-coupled amino acid transporter-like protein CG1139 isoform X1
34603at7215	Complete	ptg000009l	18026727	18028835	+	803.0	383	https://www.orthodb.org/?query=34603at7215	pyrokinin-1 receptor
34605at7215	Complete	ptg000009l	16646484	16645643	-	490.0	243	https://www.orthodb.org/?query=34605at7215	B9 domain-containing protein 1
34606at7215	Complete	ptg000009l	15981906	15982647	+	437.9	229	https://www.orthodb.org/?query=34606at7215	MICOS complex subunit MIC26/MIC27
34613at7215	Complete	ptg000010l	761026	765524	+	1471.5	648	https://www.orthodb.org/?query=34613at7215	Zinc finger, RING-type
34621at7215	Complete	ptg000014l	5940521	5941154	+	294.0	158	https://www.orthodb.org/?query=34621at7215	uncharacterized protein LOC6502229 isoform X1
34626at7215	Complete	ptg000001l	21542614	21540659	-	763.7	392	https://www.orthodb.org/?query=34626at7215	probable E3 ubiquitin-protein ligase makorin-1
34630at7215	Complete	ptg000009l	6591245	6589403	-	1099.8	609	https://www.orthodb.org/?query=34630at7215	NEDD8 ultimate buster 1
34631at7215	Complete	ptg000009l	13720396	13722034	+	1097.0	488	https://www.orthodb.org/?query=34631at7215	WD repeat-containing protein 37
34648at7215	Complete	ptg000002l	8912630	8914529	+	1106.1	602	https://www.orthodb.org/?query=34648at7215	NADP-dependent malic enzyme
34649at7215	Complete	ptg000009l	20117738	20116586	-	850.0	386	https://www.orthodb.org/?query=34649at7215	transcription initiation protein SPT3 homolog
34651at7215	Complete	ptg000009l	9544269	9545562	+	686.3	293	https://www.orthodb.org/?query=34651at7215	elongation of very long chain fatty acids protein 7
34657at7215	Complete	ptg000009l	6067953	6068487	+	368.6	171	https://www.orthodb.org/?query=34657at7215	enhancer of split m5, helix-loop-helix
34658at7215	Complete	ptg000009l	10080979	10080381	-	291.2	161	https://www.orthodb.org/?query=34658at7215	mitochondrial ribosomal protein L35
34663at7215	Complete	ptg000009l	2420410	2415964	-	2812.1	1378	https://www.orthodb.org/?query=34663at7215	condensin complex subunit 1
34676at7215	Complete	ptg000001l	4303199	4303743	+	320.8	153	https://www.orthodb.org/?query=34676at7215	adrenodoxin
34687at7215	Complete	ptg000002l	7558659	7556051	-	1705.0	762	https://www.orthodb.org/?query=34687at7215	ribosome biogenesis protein BOP1 homolog
34715at7215	Complete	ptg000009l	8816667	8818317	+	1199.8	550	https://www.orthodb.org/?query=34715at7215	coiled-coil domain-containing protein 114
34721at7215	Complete	ptg000014l	969525	970886	+	831.9	426	https://www.orthodb.org/?query=34721at7215	chitinase-3-like protein 1
34737at7215	Complete	ptg000002l	17252912	17253411	+	296.8	143	https://www.orthodb.org/?query=34737at7215	general odorant-binding protein 99a
34747at7215	Complete	ptg000009l	24939708	24937517	-	1269.8	595	https://www.orthodb.org/?query=34747at7215	uncharacterized protein, isoform A
34750at7215	Complete	ptg000002l	13354862	13356320	+	912.3	431	https://www.orthodb.org/?query=34750at7215	tyrosine-protein kinase-like otk
34751at7215	Complete	ptg000002l	10497329	10501209	+	2506.4	1177	https://www.orthodb.org/?query=34751at7215	structural maintenance of chromosomes 2
34764at7215	Complete	ptg000009l	6418830	6418369	-	192.2	108	https://www.orthodb.org/?query=34764at7215	uncharacterized protein LOC6574613 isoform X1
34796at7215	Complete	ptg000010l	9414061	9420711	+	666.1	347	https://www.orthodb.org/?query=34796at7215	phospholipase A1
34799at7215	Complete	ptg000009l	6417120	6418238	+	638.0	295	https://www.orthodb.org/?query=34799at7215	Mitochondrial carrier domain superfamily
34808at7215	Complete	ptg000002l	9338510	9340399	+	1115.8	586	https://www.orthodb.org/?query=34808at7215	transcription factor grauzone
34813at7215	Complete	ptg000003l	9573161	9578588	+	2001.0	892	https://www.orthodb.org/?query=34813at7215	L-ascorbate oxidase
34818at7215	Complete	ptg000009l	15627475	15629281	+	678.2	307	https://www.orthodb.org/?query=34818at7215	caspase-3
34838at7215	Complete	ptg000002l	1162913	1160344	-	532.1	262	https://www.orthodb.org/?query=34838at7215	dopamine N-acetyltransferase
34847at7215	Complete	ptg000003l	1210308	1205799	-	2876.3	1318	https://www.orthodb.org/?query=34847at7215	DNA-directed RNA polymerase, mitochondrial
34853at7215	Complete	ptg000001l	14557290	14555418	-	729.2	337	https://www.orthodb.org/?query=34853at7215	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
34868at7215	Complete	ptg000014l	4401082	4401652	+	370.8	189	https://www.orthodb.org/?query=34868at7215	uncharacterized protein LOC117570919
34869at7215	Complete	ptg000003l	13968132	13973294	+	3393.7	1545	https://www.orthodb.org/?query=34869at7215	Ras-like guanine nucleotide exchange factor
34881at7215	Complete	ptg000002l	7164837	7166284	+	984.8	464	https://www.orthodb.org/?query=34881at7215	Exoribonuclease, phosphorolytic domain 1
34883at7215	Complete	ptg000002l	10063390	10086135	+	4370.3	1942	https://www.orthodb.org/?query=34883at7215	transient receptor potential cation channel, subfamily M, isoform L
34892at7215	Complete	ptg000010l	12479688	12478171	-	937.2	473	https://www.orthodb.org/?query=34892at7215	innexin inx6
34903at7215	Complete	ptg000003l	10567088	10570909	+	1985.9	1027	https://www.orthodb.org/?query=34903at7215	kinesin-like protein KIF21A
34905at7215	Complete	ptg000001l	20537945	20536824	-	684.1	338	https://www.orthodb.org/?query=34905at7215	mitochondrial transcription termination factor 3
34911at7215	Complete	ptg000009l	7221621	7225657	+	2302.1	1048	https://www.orthodb.org/?query=34911at7215	LOW QUALITY PROTEIN: dipeptidyl peptidase 9
34924at7215	Complete	ptg000009l	18759752	18759147	-	249.1	169	https://www.orthodb.org/?query=34924at7215	Acyl-CoA dehydrogenase/oxidase, C-terminal
34929at7215	Complete	ptg000001l	9755780	9756817	+	555.6	243	https://www.orthodb.org/?query=34929at7215	ATP synthase, subunit B
34931at7215	Complete	ptg000009l	11518616	11516485	-	1440.9	652	https://www.orthodb.org/?query=34931at7215	signal recognition particle subunit SRP72
34956at7215	Complete	ptg000002l	9232738	9227209	-	1657.6	579	https://www.orthodb.org/?query=34956at7215	juvenile hormone esterase
34971at7215	Complete	ptg000002l	6502951	6511717	+	5681.6	2539	https://www.orthodb.org/?query=34971at7215	protein dopey-1 homolog
34977at7215	Complete	ptg000002l	12440788	12440392	-	230.4	128	https://www.orthodb.org/?query=34977at7215	uncharacterized protein LOC108653496
34981at7215	Complete	ptg000009l	7023326	7024719	+	741.5	350	https://www.orthodb.org/?query=34981at7215	glucoside xylosyltransferase 2
34983at7215	Complete	ptg000001l	11594227	11594813	+	266.4	123	https://www.orthodb.org/?query=34983at7215	mitochondrial import inner membrane translocase subunit TIM14
34990at7215	Complete	ptg000009l	3041657	3038894	-	1664.4	781	https://www.orthodb.org/?query=34990at7215	Glucose-methanol-choline oxidoreductase, C-terminal
34997at7215	Complete	ptg000001l	19434749	19391843	-	2796.0	1183	https://www.orthodb.org/?query=34997at7215	uncharacterized protein LOC117140704 isoform X1
34999at7215	Complete	ptg000001l	1346291	1340145	-	1086.7	513	https://www.orthodb.org/?query=34999at7215	tyrosine-protein phosphatase non-receptor type 61F isoform X1
35014at7215	Complete	ptg000009l	13209167	13208227	-	390.1	225	https://www.orthodb.org/?query=35014at7215	low molecular weight phosphotyrosine protein phosphatase
35018at7215	Complete	ptg000003l	8298809	8298407	-	193.1	88	https://www.orthodb.org/?query=35018at7215	acyl-CoA-binding protein
35025at7215	Complete	ptg000014l	1229518	1228455	-	431.5	223	https://www.orthodb.org/?query=35025at7215	uncharacterized protein, isoform A
35035at7215	Complete	ptg000010l	9186277	9175338	-	2124.7	929	https://www.orthodb.org/?query=35035at7215	inactive dipeptidyl peptidase 10
35044at7215	Complete	ptg000009l	1651094	1651977	+	503.2	252	https://www.orthodb.org/?query=35044at7215	Glutaminyl-tRNA synthetase, class Ib, non-specific RNA-binding domain 2
35045at7215	Complete	ptg000001l	1932107	1929761	-	1484.7	685	https://www.orthodb.org/?query=35045at7215	sodium-coupled monocarboxylate transporter 1
35047at7215	Complete	ptg000009l	984919	987391	+	1562.9	762	https://www.orthodb.org/?query=35047at7215	adhesion G-protein coupled receptor G7
35048at7215	Complete	ptg000003l	17659598	17657889	-	1108.1	548	https://www.orthodb.org/?query=35048at7215	glucosidase 2 subunit beta
35067at7215	Complete	ptg000002l	7762368	7762614	+	187.4	80	https://www.orthodb.org/?query=35067at7215	protein PET100 homolog, mitochondrial
35071at7215	Complete	ptg000001l	8155355	8157924	+	1017.3	439	https://www.orthodb.org/?query=35071at7215	phosphatidate cytidylyltransferase, photoreceptor-specific
35080at7215	Complete	ptg000003l	3629163	3630784	+	835.3	396	https://www.orthodb.org/?query=35080at7215	intraflagellar transport protein 57 homolog
35081at7215	Complete	ptg000002l	2431955	2434733	+	1585.5	731	https://www.orthodb.org/?query=35081at7215	ATP-dependent zinc metalloprotease YME1L isoform X1
35083at7215	Complete	ptg000003l	6957023	6963547	+	4196.7	2077	https://www.orthodb.org/?query=35083at7215	HEAT repeat-containing protein 1 homolog
35095at7215	Complete	ptg000009l	16079161	16081899	+	1043.3	678	https://www.orthodb.org/?query=35095at7215	inhibitor of nuclear factor kappa-B kinase subunit beta
35101at7215	Complete	ptg000002l	11366673	11369358	+	1929.2	895	https://www.orthodb.org/?query=35101at7215	WD repeat and HMG-box DNA-binding protein 1
35102at7215	Complete	ptg000009l	9363278	9353448	-	723.1	472	https://www.orthodb.org/?query=35102at7215	uncharacterized protein LOC6587743 isoform X1
35112at7215	Complete	ptg000002l	15423071	15423519	+	262.5	131	https://www.orthodb.org/?query=35112at7215	Zinc finger, RING-type
35119at7215	Complete	ptg000010l	4048397	4049439	+	593.2	307	https://www.orthodb.org/?query=35119at7215	pyridoxal phosphate phosphatase
35128at7215	Complete	ptg000002l	12123474	12122570	-	582.2	282	https://www.orthodb.org/?query=35128at7215	probable palmitoyltransferase ZDHHC24
35129at7215	Complete	ptg000002l	10496919	10496084	-	530.3	250	https://www.orthodb.org/?query=35129at7215	DNA excision repair protein ERCC-1
35133at7215	Complete	ptg000003l	21367134	21369522	+	1526.3	736	https://www.orthodb.org/?query=35133at7215	protein MCM10 homolog
35153at7215	Complete	ptg000003l	10043223	10042615	-	283.9	142	https://www.orthodb.org/?query=35153at7215	putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 homolog
35154at7215	Complete	ptg000001l	17504484	17504850	+	239.6	118	https://www.orthodb.org/?query=35154at7215	MICOS complex subunit Mic13
35159at7215	Complete	ptg000003l	8667631	8669091	+	892.1	426	https://www.orthodb.org/?query=35159at7215	phosphatidylinositol glycan anchor biosynthesis class U
35161at7215	Complete	ptg000001l	3387449	3387866	+	224.3	114	https://www.orthodb.org/?query=35161at7215	brain protein I3
35170at7215	Complete	ptg000009l	15693514	15692454	-	549.0	282	https://www.orthodb.org/?query=35170at7215	armadillo repeat-containing protein 7 isoform X1
35182at7215	Complete	ptg000003l	5153745	5155037	+	808.2	377	https://www.orthodb.org/?query=35182at7215	UDP-galactose transporter senju
35189at7215	Complete	ptg000009l	16884135	16882182	-	1534.1	652	https://www.orthodb.org/?query=35189at7215	heat shock 70 kDa protein cognate 4
35192at7215	Complete	ptg000010l	9131334	9139314	+	1225.9	530	https://www.orthodb.org/?query=35192at7215	Zinc finger, RING-type
35202at7215	Complete	ptg000010l	11701027	11701725	+	357.1	173	https://www.orthodb.org/?query=35202at7215	NADH dehydrogenase 
35205at7215	Complete	ptg000001l	19111069	19108898	-	1226.1	596	https://www.orthodb.org/?query=35205at7215	UDP-glucuronosyltransferase
35217at7215	Complete	ptg000001l	320402	317732	-	1810.8	819	https://www.orthodb.org/?query=35217at7215	ATP-dependent RNA helicase DDX54
35220at7215	Complete	ptg000002l	15689710	15693980	+	2425.2	1107	https://www.orthodb.org/?query=35220at7215	Ubiquitin-activating enzyme E1
35225at7215	Complete	ptg000014l	3732560	3731516	-	652.8	323	https://www.orthodb.org/?query=35225at7215	beta-1,3-galactosyltransferase brn
35231at7215	Complete	ptg000001l	16043210	16044468	+	727.3	366	https://www.orthodb.org/?query=35231at7215	mitochondrial ribosomal protein S31
35242at7215	Complete	ptg000003l	1531386	1492667	-	2976.3	1310	https://www.orthodb.org/?query=35242at7215	roundabout homolog 2
35253at7215	Complete	ptg000009l	20914971	20917068	+	1018.7	633	https://www.orthodb.org/?query=35253at7215	zinc finger and SCAN domain-containing protein 12 isoform X1
35259at7215	Complete	ptg000003l	987148	980379	-	3770.6	1938	https://www.orthodb.org/?query=35259at7215	uncharacterized protein LOC6595603 isoform X1
35261at7215	Complete	ptg000001l	4293305	4292176	-	769.9	351	https://www.orthodb.org/?query=35261at7215	Ribosome biogenesis protein BRX1
35263at7215	Complete	ptg000014l	1523534	1520550	-	1873.2	871	https://www.orthodb.org/?query=35263at7215	PHD finger protein 12
35272at7215	Complete	ptg000002l	14902424	14901151	-	451.4	196	https://www.orthodb.org/?query=35272at7215	EF-hand domain
35284at7215	Complete	ptg000001l	22512959	22512200	-	303.3	190	https://www.orthodb.org/?query=35284at7215	uncharacterized protein LOC108084762
35287at7215	Complete	ptg000003l	11239594	11242914	+	1477.2	702	https://www.orthodb.org/?query=35287at7215	uncharacterized protein LOC111595192 isoform X1
35288at7215	Complete	ptg000014l	7208918	7207883	-	585.2	302	https://www.orthodb.org/?query=35288at7215	ribokinase
35294at7215	Complete	ptg000009l	16198507	16195982	-	1676.4	779	https://www.orthodb.org/?query=35294at7215	F-box/LRR-repeat protein 7
35295at7215	Complete	ptg000002l	8343357	8344744	+	787.9	369	https://www.orthodb.org/?query=35295at7215	nuclear inhibitor of protein phosphatase 1
35305at7215	Complete	ptg000009l	2414273	2415646	+	437.0	226	https://www.orthodb.org/?query=35305at7215	lysoplasmalogenase-like protein TMEM86A
35314at7215	Complete	ptg000010l	2846076	2845200	-	427.4	241	https://www.orthodb.org/?query=35314at7215	uncharacterized protein LOC108110127
35322at7215	Complete	ptg000001l	21221370	21225871	+	822.7	389	https://www.orthodb.org/?query=35322at7215	uncharacterized oxidoreductase YjmC
